begin_date,end_date,duration,avg_tmax,std_tmax,max_tmax,avg_heat_index,year
03/07/2049,08/07/2049,6,36.6,2.2,38.5,119.5,2049
14/07/2049,20/07/2049,7,37.7,2.2,41.5,124.9,2049
20/08/2049,22/08/2049,3,34.6,0.3,34.8,106.2,2049
17/06/2050,19/06/2050,3,32.5,0.9,33.5,96.8,2050
29/06/2050,03/07/2050,5,35.2,1.6,36.8,112.6,2050
06/07/2050,10/07/2050,5,34.1,2.1,36.8,103.4,2050
13/07/2050,15/07/2050,3,32.9,0.3,33.2,108.4,2050
31/08/2050,06/09/2050,7,33.5,2.1,36.3,111.0,2050
29/07/2051,05/08/2051,8,35.2,1.4,37.4,108.9,2051
14/08/2051,19/08/2051,6,34.5,1.3,35.9,111.2,2051
07/09/2051,09/09/2051,3,37.1,0.3,37.4,122.9,2051
12/07/2052,16/07/2052,5,36.5,2.4,39.8,115.2,2052
21/07/2052,28/07/2052,8,36.9,2.0,40.3,114.1,2052
05/08/2052,07/08/2052,3,35.1,0.6,35.5,107.8,2052
24/08/2052,26/08/2052,3,34.9,0.9,36.0,109.9,2052
25/06/2053,28/06/2053,4,38.2,2.4,40.6,121.6,2053
25/07/2053,27/07/2053,3,37.7,0.9,38.5,118.0,2053
02/08/2053,04/08/2053,3,38.7,1.2,39.7,122.4,2053
24/08/2053,26/08/2053,3,36.9,2.8,39.7,125.1,2053
07/06/2054,11/06/2054,5,37.8,1.9,39.2,127.7,2054
07/07/2054,10/07/2054,4,35.1,1.9,36.7,112.2,2054
13/07/2054,15/07/2054,3,33.8,1.5,35.5,101.6,2054
17/07/2054,19/07/2054,3,37.0,3.1,39.6,117.7,2054
15/07/2055,19/07/2055,5,33.2,1.4,34.6,101.9,2055
25/07/2055,31/07/2055,7,34.0,1.3,35.3,111.8,2055
03/08/2055,05/08/2055,3,33.7,2.5,36.5,105.6,2055
15/08/2055,23/08/2055,9,35.6,2.2,38.7,117.2,2055
03/07/2056,06/07/2056,4,38.4,3.1,42.6,114.1,2056
08/07/2056,10/07/2056,3,36.2,1.5,37.8,122.4,2056
16/07/2056,19/07/2056,4,37.1,1.1,37.8,117.0,2056
27/07/2056,29/07/2056,3,37.6,0.7,38.3,111.4,2056
03/08/2056,06/08/2056,4,36.0,1.2,37.7,116.2,2056
29/08/2056,02/09/2056,5,38.6,1.0,39.9,118.0,2056
04/07/2057,07/07/2057,4,36.6,1.1,37.8,112.9,2057
09/07/2057,13/07/2057,5,36.2,2.6,39.5,110.5,2057
16/07/2057,24/07/2057,9,37.5,3.7,44.4,117.8,2057
30/07/2057,02/08/2057,4,37.1,0.8,37.7,113.0,2057
20/06/2058,22/06/2058,3,40.6,0.7,41.3,130.8,2058
29/06/2058,01/07/2058,3,36.9,1.0,37.5,111.7,2058
12/07/2058,18/07/2058,7,37.1,2.3,41.1,115.6,2058
22/07/2058,24/07/2058,3,34.9,1.8,36.9,113.9,2058
15/08/2058,17/08/2058,3,34.0,0.9,35.0,106.5,2058
30/05/2059,02/06/2059,4,36.4,1.6,37.8,113.6,2059
21/06/2059,26/06/2059,6,36.0,3.0,40.2,115.4,2059
03/07/2059,08/07/2059,6,37.9,2.2,39.9,125.1,2059
14/07/2059,20/07/2059,7,39.1,2.3,43.0,130.7,2059
19/08/2059,22/08/2059,4,35.2,1.4,36.1,107.5,2059
