begin_date,end_date,duration,avg_tmin,std_tmin,min_tmin,avg_wind_speed,year
03/01/2096,12/01/2096,10,-4.8,3.2,-10.8,3.7,2096
19/01/2096,23/01/2096,5,-6.0,2.5,-9.9,1.9,2096
23/02/2096,25/02/2096,3,-4.9,2.0,-6.9,2.4,2096
01/12/2096,07/12/2096,7,-2.3,2.7,-5.9,2.7,2096
01/01/2097,03/01/2097,3,-4.0,2.0,-5.9,1.9,2097
06/01/2097,13/01/2097,8,-4.6,2.1,-6.9,27.8,2097
22/01/2097,24/01/2097,3,-5.3,2.0,-6.9,1.8,2097
15/03/2097,17/03/2097,3,-2.3,0.6,-3.0,2.7,2097
01/04/2097,03/04/2097,3,-3.8,2.1,-6.1,2.4,2097
15/01/2098,18/01/2098,4,-6.9,2.1,-9.8,3.5,2098
11/02/2098,16/02/2098,6,-7.5,2.8,-11.7,383.5,2098
06/03/2098,09/03/2098,4,-4.6,1.7,-6.1,2.7,2098
21/12/2098,23/12/2098,3,-5.0,1.0,-6.0,2.9,2098
07/01/2099,10/01/2099,4,-5.3,1.5,-6.1,1.8,2099
12/01/2099,16/01/2099,5,-7.5,2.4,-10.0,3.0,2099
23/01/2099,26/01/2099,4,-7.8,3.8,-12.0,2.6,2099
11/03/2099,14/03/2099,4,-6.4,1.7,-8.1,2.1,2099
20/03/2099,22/03/2099,3,-3.8,1.1,-5.1,2.4,2099
12/12/2099,14/12/2099,3,-3.1,2.6,-5.1,59.6,2099
04/02/2100,11/02/2100,8,-5.6,2.7,-8.9,18.8,2100
13/02/2100,17/02/2100,5,-3.6,1.5,-5.0,1.4,2100
16/12/2100,19/12/2100,4,-1.6,0.6,-2.1,1.8,2100
