begin_date,end_date,duration,avg_tmin,std_tmin,min_tmin,avg_wind_speed,year
07/03/2064,09/03/2064,3,1.9,2.2,-0.1,2.9,2064
20/11/2064,29/11/2064,10,-0.2,4.6,-8.2,3.6,2064
02/12/2064,04/12/2064,3,3.6,0.5,3.2,3.5,2064
29/12/2064,31/12/2064,3,-1.0,3.1,-3.3,2.8,2064
01/01/2065,04/01/2065,4,-0.6,0.9,-1.5,2.3,2065
09/01/2065,11/01/2065,3,0.9,0.6,0.5,3.9,2065
16/02/2065,20/02/2065,5,1.8,1.4,-0.6,3.9,2065
23/02/2065,27/02/2065,5,-2.1,2.8,-4.9,5.5,2065
01/12/2065,06/12/2065,6,0.7,1.1,-0.5,1.7,2065
08/12/2065,10/12/2065,3,0.8,1.3,-0.5,2.1,2065
10/01/2066,20/01/2066,11,0.4,1.5,-1.4,3.6,2066
26/02/2066,28/02/2066,3,0.7,0.6,-0.0,3.6,2066
05/03/2066,08/03/2066,4,1.5,0.9,0.3,3.6,2066
17/03/2066,19/03/2066,3,1.5,0.8,0.8,3.2,2066
09/11/2066,11/11/2066,3,2.2,0.6,1.5,2.4,2066
01/01/2067,03/01/2067,3,0.3,0.9,-0.8,3.0,2067
10/01/2067,22/01/2067,13,-0.5,1.2,-2.8,1.6,2067
03/12/2067,12/12/2067,10,-1.5,2.7,-5.7,2.5,2067
18/01/2068,21/01/2068,4,0.8,0.2,0.7,0.8,2068
23/01/2068,27/01/2068,5,-0.2,1.1,-2.1,3.3,2068
06/03/2068,12/03/2068,7,0.3,0.9,-1.1,3.6,2068
03/12/2068,13/12/2068,11,-2.5,2.7,-6.5,2.6,2068
19/02/2069,22/02/2069,4,4.3,0.9,3.4,3.2,2069
06/03/2069,10/03/2069,5,2.9,2.1,-0.1,3.1,2069
20/11/2069,29/11/2069,10,-0.2,4.6,-8.2,3.6,2069
02/12/2069,04/12/2069,3,3.7,0.5,3.3,3.5,2069
29/12/2069,31/12/2069,3,-0.9,3.1,-3.2,2.8,2069
01/01/2070,04/01/2070,4,-0.6,0.9,-1.5,2.3,2070
09/01/2070,11/01/2070,3,0.9,0.6,0.5,3.9,2070
16/02/2070,20/02/2070,5,1.9,1.4,-0.6,3.9,2070
23/02/2070,27/02/2070,5,-2.1,2.8,-4.9,5.5,2070
01/12/2070,06/12/2070,6,0.7,1.1,-0.5,1.7,2070
08/12/2070,10/12/2070,3,0.8,1.3,-0.5,2.1,2070
10/01/2071,20/01/2071,11,0.4,1.5,-1.4,3.6,2071
26/02/2071,28/02/2071,3,0.7,0.6,-0.0,3.6,2071
05/03/2071,08/03/2071,4,1.6,0.9,0.4,3.6,2071
17/03/2071,19/03/2071,3,1.6,0.8,0.9,3.2,2071
01/01/2072,03/01/2072,3,0.3,0.9,-0.8,3.0,2072
10/01/2072,22/01/2072,13,-0.5,1.2,-2.8,1.6,2072
03/12/2072,12/12/2072,10,-1.4,2.7,-5.6,2.5,2072
18/01/2073,21/01/2073,4,0.9,0.2,0.8,0.8,2073
23/01/2073,27/01/2073,5,-0.1,1.1,-2.0,3.3,2073
06/03/2073,12/03/2073,7,0.3,0.9,-1.1,3.6,2073
03/12/2073,13/12/2073,11,-2.5,2.7,-6.5,2.6,2073
19/02/2074,22/02/2074,4,4.2,0.9,3.3,3.2,2074
06/03/2074,10/03/2074,5,2.9,2.1,-0.1,3.1,2074
20/11/2074,29/11/2074,10,-0.2,4.6,-8.2,3.6,2074
02/12/2074,04/12/2074,3,3.6,0.5,3.2,3.5,2074
29/12/2074,31/12/2074,3,-1.0,3.1,-3.3,2.8,2074
01/01/2075,04/01/2075,4,-0.6,0.9,-1.5,2.3,2075
09/01/2075,11/01/2075,3,0.9,0.6,0.5,3.9,2075
16/02/2075,20/02/2075,5,1.8,1.4,-0.6,3.9,2075
23/02/2075,27/02/2075,5,-2.1,2.8,-4.9,5.5,2075
01/12/2075,06/12/2075,6,0.7,1.1,-0.5,1.7,2075
08/12/2075,10/12/2075,3,0.8,1.3,-0.5,2.1,2075
10/01/2076,20/01/2076,11,0.4,1.5,-1.4,3.6,2076
26/02/2076,29/02/2076,4,1.2,1.4,-0.1,4.4,2076
05/03/2076,08/03/2076,4,1.5,0.9,0.3,3.6,2076
17/03/2076,19/03/2076,3,1.5,0.8,0.8,3.2,2076
15/12/2076,20/12/2076,6,2.9,0.8,2.0,5.8,2076
01/01/2077,03/01/2077,3,0.3,0.9,-0.8,3.0,2077
10/01/2077,22/01/2077,13,-0.5,1.2,-2.8,1.6,2077
03/12/2077,12/12/2077,10,-1.5,2.7,-5.7,2.5,2077
18/01/2078,21/01/2078,4,0.8,0.2,0.7,0.8,2078
23/01/2078,27/01/2078,5,-0.2,1.1,-2.1,3.3,2078
06/03/2078,12/03/2078,7,0.3,0.9,-1.1,3.6,2078
03/12/2078,13/12/2078,11,-2.5,2.7,-6.5,2.6,2078
19/02/2079,22/02/2079,4,4.2,0.9,3.3,3.2,2079
07/03/2079,09/03/2079,3,1.9,2.2,-0.1,2.9,2079
20/11/2079,29/11/2079,10,-0.2,4.6,-8.2,3.6,2079
02/12/2079,04/12/2079,3,3.6,0.5,3.2,3.5,2079
29/12/2079,31/12/2079,3,-1.0,3.1,-3.3,2.8,2079
01/01/2080,04/01/2080,4,-0.6,0.9,-1.5,2.3,2080
09/01/2080,11/01/2080,3,0.9,0.6,0.5,3.9,2080
16/02/2080,20/02/2080,5,1.8,1.4,-0.6,3.9,2080
23/02/2080,27/02/2080,5,-2.1,2.8,-4.9,5.5,2080
01/12/2080,06/12/2080,6,0.7,1.1,-0.5,1.7,2080
08/12/2080,10/12/2080,3,0.8,1.3,-0.5,2.1,2080
10/01/2081,20/01/2081,11,0.4,1.5,-1.4,3.6,2081
26/02/2081,28/02/2081,3,0.6,0.6,-0.1,3.6,2081
05/03/2081,08/03/2081,4,1.5,0.9,0.3,3.6,2081
17/03/2081,19/03/2081,3,1.5,0.8,0.8,3.2,2081
01/01/2082,03/01/2082,3,0.3,0.9,-0.8,3.0,2082
10/01/2082,22/01/2082,13,-0.5,1.2,-2.8,1.6,2082
03/12/2082,12/12/2082,10,-1.5,2.7,-5.7,2.5,2082
18/01/2083,21/01/2083,4,0.8,0.2,0.7,0.8,2083
23/01/2083,27/01/2083,5,-0.2,1.1,-2.1,3.3,2083
06/03/2083,12/03/2083,7,0.3,0.9,-1.1,3.6,2083
03/12/2083,13/12/2083,11,-2.5,2.7,-6.5,2.6,2083
19/02/2084,22/02/2084,4,4.2,0.9,3.3,3.2,2084
07/03/2084,09/03/2084,3,1.9,2.2,-0.1,2.9,2084
20/11/2084,29/11/2084,10,-0.2,4.6,-8.2,3.6,2084
02/12/2084,04/12/2084,3,3.6,0.5,3.2,3.5,2084
29/12/2084,31/12/2084,3,-1.0,3.1,-3.3,2.8,2084
01/01/2085,04/01/2085,4,-0.6,0.9,-1.5,2.3,2085
09/01/2085,11/01/2085,3,0.9,0.6,0.5,3.9,2085
16/02/2085,20/02/2085,5,1.8,1.4,-0.6,3.9,2085
23/02/2085,27/02/2085,5,-2.1,2.8,-4.9,5.5,2085
01/12/2085,06/12/2085,6,0.7,1.1,-0.5,1.7,2085
08/12/2085,10/12/2085,3,0.8,1.3,-0.5,2.1,2085
18/01/2086,21/01/2086,4,0.8,0.2,0.7,0.8,2086
23/01/2086,27/01/2086,5,-0.2,1.1,-2.1,3.3,2086
06/03/2086,12/03/2086,7,0.3,0.9,-1.1,3.6,2086
03/12/2086,13/12/2086,11,-2.5,2.7,-6.5,2.6,2086
19/02/2087,22/02/2087,4,4.2,0.9,3.3,3.2,2087
07/03/2087,09/03/2087,3,1.9,2.2,-0.1,2.9,2087
20/11/2087,29/11/2087,10,-0.2,4.6,-8.2,3.6,2087
02/12/2087,04/12/2087,3,3.6,0.5,3.2,3.5,2087
29/12/2087,31/12/2087,3,-1.0,3.1,-3.3,2.8,2087
01/01/2088,04/01/2088,4,-0.6,0.9,-1.5,2.3,2088
09/01/2088,11/01/2088,3,0.9,0.6,0.5,3.9,2088
16/02/2088,20/02/2088,5,1.8,1.4,-0.6,3.9,2088
23/02/2088,27/02/2088,5,-2.1,2.8,-4.9,5.5,2088
01/12/2088,06/12/2088,6,0.7,1.1,-0.5,1.7,2088
08/12/2088,10/12/2088,3,0.8,1.3,-0.5,2.1,2088
10/01/2089,20/01/2089,11,0.3,1.5,-1.5,3.6,2089
26/02/2089,28/02/2089,3,0.6,0.6,-0.1,3.6,2089
05/03/2089,08/03/2089,4,1.5,0.9,0.3,3.6,2089
17/03/2089,19/03/2089,3,1.5,0.8,0.8,3.2,2089
01/01/2090,03/01/2090,3,0.3,0.9,-0.8,3.0,2090
10/01/2090,22/01/2090,13,-0.5,1.2,-2.8,1.6,2090
22/03/2090,24/03/2090,3,2.6,0.6,1.9,2.3,2090
03/12/2090,12/12/2090,10,-1.6,2.7,-5.8,2.5,2090
04/01/2091,06/01/2091,3,1.6,1.1,0.4,2.9,2091
24/01/2091,27/01/2091,4,2.7,0.4,2.3,1.2,2091
02/02/2091,09/02/2091,8,-0.8,2.6,-4.0,4.2,2091
11/11/2091,18/11/2091,8,0.8,1.3,-0.3,4.4,2091
29/11/2091,03/12/2091,5,-1.4,2.1,-3.6,4.2,2091
29/12/2091,31/12/2091,3,0.2,2.0,-1.4,3.5,2091
01/01/2092,03/01/2092,3,1.0,2.3,-1.4,1.8,2092
20/11/2092,23/11/2092,4,2.4,0.7,1.8,3.3,2092
25/11/2092,30/11/2092,6,-0.1,1.3,-1.7,2.8,2092
14/12/2092,16/12/2092,3,3.1,0.9,2.2,2.1,2092
24/12/2092,31/12/2092,8,2.0,1.5,-0.5,2.8,2092
01/01/2093,05/01/2093,5,1.4,2.4,-1.9,3.0,2093
07/01/2093,09/01/2093,3,2.5,1.1,1.2,1.0,2093
19/02/2093,21/02/2093,3,4.2,1.1,3.0,4.0,2093
04/12/2093,10/12/2093,7,1.2,1.5,-1.0,4.9,2093
13/12/2093,19/12/2093,7,-0.4,2.2,-3.7,3.9,2093
21/12/2093,26/12/2093,6,2.4,0.6,1.7,2.4,2093
01/01/2094,07/01/2094,7,-3.0,1.8,-4.5,4.4,2094
10/01/2094,16/01/2094,7,-1.1,1.2,-2.2,3.2,2094
05/02/2094,07/02/2094,3,1.1,0.6,0.5,4.1,2094
23/12/2094,27/12/2094,5,0.8,0.6,-0.1,2.9,2094
01/01/2095,04/01/2095,4,2.2,0.9,1.1,3.1,2095
09/02/2095,15/02/2095,7,2.5,1.7,0.0,3.1,2095
18/02/2095,26/02/2095,9,0.1,2.2,-3.1,4.8,2095
03/12/2095,07/12/2095,5,2.4,1.0,1.1,4.5,2095
03/02/2096,14/02/2096,12,-1.7,2.4,-4.9,4.0,2096
25/02/2096,01/03/2096,5,1.1,0.8,-0.1,3.9,2096
03/03/2096,11/03/2096,9,1.2,1.0,-0.7,3.8,2096
28/11/2096,30/11/2096,3,0.1,1.7,-1.7,3.7,2096
08/01/2097,10/01/2097,3,2.1,0.5,1.6,4.3,2097
12/01/2097,17/01/2097,6,1.2,1.5,-1.1,4.9,2097
02/02/2097,04/02/2097,3,1.9,0.6,1.6,2.7,2097
17/02/2097,19/02/2097,3,1.6,1.1,1.0,3.4,2097
13/03/2097,15/03/2097,3,1.6,1.2,0.9,6.9,2097
10/12/2097,12/12/2097,3,2.7,1.6,0.9,3.3,2097
21/12/2097,25/12/2097,5,1.5,1.9,-1.2,2.8,2097
08/02/2098,15/02/2098,8,-0.1,2.0,-2.9,4.3,2098
03/12/2098,06/12/2098,4,2.8,1.0,1.4,2.8,2098
12/12/2098,15/12/2098,4,2.8,0.7,1.9,4.4,2098
25/12/2098,31/12/2098,7,-3.6,2.7,-7.3,4.6,2098
01/01/2099,03/01/2099,3,-1.0,3.2,-4.7,4.2,2099
25/01/2099,29/01/2099,5,0.5,0.6,-0.3,2.0,2099
21/02/2099,25/02/2099,5,-2.0,1.3,-4.0,3.6,2099
29/11/2099,04/12/2099,6,-0.2,1.4,-2.0,3.9,2099
15/12/2099,23/12/2099,9,-2.1,2.7,-6.9,4.2,2099
29/01/2100,02/02/2100,5,-0.3,2.0,-3.5,2.1,2100
12/02/2100,16/02/2100,5,0.6,1.5,-1.4,3.3,2100
22/02/2100,01/03/2100,8,-1.1,2.1,-4.8,4.5,2100
24/11/2100,29/11/2100,6,0.1,0.7,-0.9,1.7,2100
