begin_date,end_date,duration,avg_tmax,std_tmax,max_tmax,avg_heat_index,year
01/06/2058,04/06/2058,4,33.8,2.2,35.6,95.5,2058
01/07/2058,05/07/2058,5,33.1,2.3,35.4,95.4,2058
15/07/2058,17/07/2058,3,34.6,2.4,36.5,104.0,2058
25/07/2058,03/08/2058,10,37.4,3.7,44.4,118.8,2058
17/08/2058,20/08/2058,4,33.2,2.1,35.8,100.4,2058
06/07/2059,11/07/2059,6,34.2,4.9,40.1,102.2,2059
23/07/2059,28/07/2059,6,31.4,3.1,34.3,95.0,2059
02/08/2059,05/08/2059,4,30.6,2.6,33.5,96.1,2059
11/08/2059,17/08/2059,7,35.4,4.3,40.3,106.2,2059
23/08/2059,25/08/2059,3,32.2,3.3,34.6,93.9,2059
04/07/2060,06/07/2060,3,31.8,1.7,33.3,92.5,2060
28/07/2060,30/07/2060,3,29.9,0.6,30.5,90.4,2060
01/08/2060,04/08/2060,4,30.6,1.1,32.0,90.9,2060
19/08/2060,21/08/2060,3,33.4,2.2,34.7,100.6,2060
23/08/2060,28/08/2060,6,32.5,1.3,33.6,99.0,2060
03/09/2060,11/09/2060,9,32.2,0.7,33.2,97.1,2060
05/07/2061,09/07/2061,5,30.3,1.7,32.9,90.6,2061
03/08/2061,06/08/2061,4,35.7,3.6,39.3,110.5,2061
09/08/2061,17/08/2061,9,34.6,3.4,39.3,104.0,2061
05/09/2061,07/09/2061,3,32.4,2.8,35.5,96.5,2061
28/06/2062,03/07/2062,6,33.8,2.3,36.8,104.4,2062
14/07/2062,16/07/2062,3,33.5,1.3,35.0,94.7,2062
23/07/2062,26/07/2062,4,35.4,0.4,35.7,105.2,2062
04/08/2062,09/08/2062,6,34.5,1.1,36.0,104.9,2062
01/06/2063,04/06/2063,4,34.2,2.2,36.1,96.8,2063
01/07/2063,05/07/2063,5,33.7,2.3,36.0,97.3,2063
15/07/2063,17/07/2063,3,35.3,2.4,37.2,106.4,2063
25/07/2063,03/08/2063,10,38.1,3.7,45.1,121.9,2063
17/08/2063,20/08/2063,4,34.0,2.1,36.6,103.1,2063
06/07/2064,11/07/2064,6,34.9,5.0,40.9,104.8,2064
23/07/2064,28/07/2064,6,32.1,3.1,35.0,97.3,2064
02/08/2064,05/08/2064,4,31.3,2.6,34.2,98.6,2064
11/08/2064,17/08/2064,7,36.1,4.3,41.0,108.7,2064
23/08/2064,25/08/2064,3,32.9,3.3,35.3,95.9,2064
04/07/2065,06/07/2065,3,32.4,1.7,33.9,94.2,2065
28/07/2065,30/07/2065,3,30.5,0.6,31.2,92.4,2065
01/08/2065,04/08/2065,4,31.2,1.1,32.6,92.7,2065
19/08/2065,21/08/2065,3,34.1,2.2,35.3,102.8,2065
23/08/2065,28/08/2065,6,33.1,1.3,34.2,101.2,2065
03/09/2065,11/09/2065,9,32.7,0.7,33.7,98.6,2065
05/07/2066,09/07/2066,5,30.9,1.7,33.4,92.3,2066
03/08/2066,06/08/2066,4,36.3,3.6,40.0,112.8,2066
09/08/2066,17/08/2066,9,35.2,3.4,40.0,106.0,2066
05/09/2066,07/09/2066,3,32.8,2.8,35.9,98.2,2066
28/06/2067,03/07/2067,6,34.3,2.3,37.2,106.5,2067
14/07/2067,16/07/2067,3,34.2,1.3,35.7,96.5,2067
23/07/2067,26/07/2067,4,36.0,0.4,36.3,107.5,2067
04/08/2067,09/08/2067,6,35.1,1.1,36.7,107.0,2067
30/08/2067,01/09/2067,3,32.3,0.8,33.2,97.7,2067
01/06/2068,04/06/2068,4,34.7,2.2,36.6,98.4,2068
01/07/2068,05/07/2068,5,34.4,2.3,36.7,99.1,2068
15/07/2068,17/07/2068,3,35.9,2.4,37.8,108.6,2068
25/07/2068,03/08/2068,10,38.7,3.7,45.8,124.5,2068
17/08/2068,20/08/2068,4,34.6,2.1,37.2,105.4,2068
06/07/2069,11/07/2069,6,35.6,5.0,41.5,107.2,2069
23/07/2069,28/07/2069,6,32.8,3.1,35.7,99.6,2069
02/08/2069,05/08/2069,4,32.0,2.6,34.9,101.3,2069
11/08/2069,17/08/2069,7,36.8,4.3,41.7,111.4,2069
23/08/2069,25/08/2069,3,33.6,3.3,36.1,97.9,2069
04/07/2070,06/07/2070,3,33.2,1.8,34.7,96.5,2070
28/07/2070,30/07/2070,3,31.3,0.6,31.9,94.8,2070
01/08/2070,04/08/2070,4,32.0,1.1,33.4,95.1,2070
19/08/2070,21/08/2070,3,34.9,2.2,36.2,105.7,2070
23/08/2070,28/08/2070,6,33.9,1.3,35.0,104.2,2070
03/09/2070,11/09/2070,9,33.2,0.7,34.2,100.7,2070
05/07/2071,09/07/2071,5,31.7,1.7,34.3,94.8,2071
03/08/2071,06/08/2071,4,37.1,3.6,40.8,116.0,2071
09/08/2071,17/08/2071,9,36.0,3.4,40.8,109.0,2071
05/09/2071,07/09/2071,3,33.5,2.8,36.6,100.6,2071
28/06/2072,03/07/2072,6,35.0,2.3,37.9,109.1,2072
14/07/2072,16/07/2072,3,34.9,1.3,36.4,98.6,2072
23/07/2072,26/07/2072,4,36.8,0.4,37.1,110.2,2072
04/08/2072,09/08/2072,6,35.9,1.1,37.5,110.1,2072
30/08/2072,01/09/2072,3,33.0,0.9,34.0,100.3,2072
01/06/2073,04/06/2073,4,35.3,2.2,37.1,100.1,2073
01/07/2073,05/07/2073,5,35.2,2.4,37.5,101.6,2073
15/07/2073,17/07/2073,3,36.7,2.4,38.7,111.7,2073
25/07/2073,03/08/2073,10,39.6,3.7,46.7,128.3,2073
17/08/2073,20/08/2073,4,35.5,2.1,38.1,108.4,2073
06/07/2074,11/07/2074,6,36.3,5.0,42.3,110.2,2074
23/07/2074,27/07/2074,5,34.5,2.2,36.5,105.1,2074
02/08/2074,05/08/2074,4,32.8,2.6,35.7,104.4,2074
11/08/2074,17/08/2074,7,37.7,4.4,42.6,114.5,2074
23/08/2074,25/08/2074,3,34.4,3.3,36.9,100.4,2074
04/07/2075,06/07/2075,3,33.8,1.8,35.4,98.5,2075
28/07/2075,30/07/2075,3,31.9,0.6,32.6,96.9,2075
01/08/2075,04/08/2075,4,32.8,1.1,34.3,97.4,2075
19/08/2075,21/08/2075,3,35.7,2.2,37.0,108.5,2075
23/08/2075,28/08/2075,6,34.8,1.3,35.8,107.0,2075
03/09/2075,11/09/2075,9,33.8,0.7,34.8,102.8,2075
05/07/2076,09/07/2076,5,32.3,1.7,34.9,96.5,2076
03/08/2076,06/08/2076,4,37.9,3.6,41.5,118.6,2076
09/08/2076,17/08/2076,9,36.8,3.4,41.5,111.1,2076
05/09/2076,07/09/2076,3,33.9,2.8,37.0,102.2,2076
28/06/2077,03/07/2077,6,35.5,2.2,38.3,111.4,2077
14/07/2077,16/07/2077,3,35.5,1.3,37.1,100.5,2077
23/07/2077,26/07/2077,4,37.4,0.4,37.7,112.8,2077
04/08/2077,09/08/2077,6,36.6,1.1,38.2,112.5,2077
30/08/2077,01/09/2077,3,33.7,0.9,34.7,102.3,2077
01/06/2078,04/06/2078,4,35.7,2.2,37.5,101.6,2078
01/07/2078,05/07/2078,5,35.8,2.4,38.2,103.6,2078
15/07/2078,17/07/2078,3,37.4,2.5,39.3,114.1,2078
25/07/2078,03/08/2078,10,40.3,3.7,47.4,131.2,2078
17/08/2078,20/08/2078,4,36.3,2.1,38.8,111.1,2078
06/07/2079,11/07/2079,6,37.0,5.0,43.0,112.7,2079
23/07/2079,27/07/2079,5,35.2,2.2,37.1,107.5,2079
02/08/2079,05/08/2079,4,33.6,2.6,36.5,107.2,2079
10/08/2079,18/08/2079,9,36.3,5.5,43.3,110.9,2079
23/08/2079,25/08/2079,3,35.1,3.3,37.6,102.6,2079
04/07/2080,06/07/2080,3,34.6,1.8,36.1,100.8,2080
28/07/2080,30/07/2080,3,32.7,0.6,33.3,99.3,2080
01/08/2080,04/08/2080,4,33.5,1.1,35.0,99.5,2080
19/08/2080,21/08/2080,3,36.4,2.2,37.7,110.8,2080
23/08/2080,28/08/2080,6,35.5,1.3,36.6,109.4,2080
03/09/2080,11/09/2080,9,34.2,0.7,35.2,104.6,2080
05/07/2081,09/07/2081,5,33.0,1.7,35.6,98.8,2081
03/08/2081,06/08/2081,4,38.6,3.6,42.2,121.4,2081
09/08/2081,17/08/2081,9,37.5,3.4,42.2,113.8,2081
05/09/2081,07/09/2081,3,34.5,2.8,37.6,104.5,2081
28/06/2082,03/07/2082,6,36.1,2.2,39.0,114.0,2082
14/07/2082,16/07/2082,3,36.3,1.3,37.8,102.7,2082
23/07/2082,26/07/2082,4,38.2,0.4,38.5,115.7,2082
04/08/2082,09/08/2082,6,37.4,1.1,39.0,115.5,2082
30/08/2082,01/09/2082,3,34.4,1.0,35.6,104.9,2082
02/06/2083,04/06/2083,3,37.3,0.7,38.1,105.9,2083
01/07/2083,05/07/2083,5,36.6,2.4,38.9,105.9,2083
15/07/2083,17/07/2083,3,38.1,2.5,40.1,117.0,2083
25/07/2083,03/08/2083,10,41.0,3.7,48.1,134.5,2083
17/08/2083,20/08/2083,4,37.0,2.1,39.6,113.8,2083
06/07/2084,11/07/2084,6,37.7,5.1,43.8,115.7,2084
23/07/2084,27/07/2084,5,35.9,2.2,37.9,110.3,2084
02/08/2084,05/08/2084,4,34.4,2.6,37.3,110.3,2084
10/08/2084,18/08/2084,9,37.1,5.6,44.1,113.7,2084
23/08/2084,25/08/2084,3,36.0,3.3,38.4,105.1,2084
04/07/2085,06/07/2085,3,35.3,1.8,36.9,103.2,2085
28/07/2085,30/07/2085,3,33.4,0.6,34.0,101.9,2085
01/08/2085,04/08/2085,4,34.2,1.1,35.7,101.8,2085
19/08/2085,21/08/2085,3,37.1,2.2,38.4,113.5,2085
23/08/2085,28/08/2085,6,36.2,1.3,37.3,112.2,2085
03/09/2085,11/09/2085,9,34.9,0.7,35.9,106.9,2085
02/06/2086,04/06/2086,3,37.6,0.7,38.4,106.7,2086
01/07/2086,05/07/2086,5,36.9,2.4,39.2,107.0,2086
15/07/2086,17/07/2086,3,38.4,2.5,40.4,118.4,2086
25/07/2086,03/08/2086,10,41.4,3.7,48.5,136.1,2086
17/08/2086,20/08/2086,4,37.4,2.1,40.0,115.3,2086
06/07/2087,11/07/2087,6,38.1,5.1,44.1,117.0,2087
23/07/2087,27/07/2087,5,36.3,2.2,38.2,111.7,2087
02/08/2087,05/08/2087,4,34.8,2.6,37.7,111.8,2087
10/08/2087,18/08/2087,9,37.6,5.6,44.5,115.1,2087
23/08/2087,25/08/2087,3,36.4,3.3,38.8,106.4,2087
04/07/2088,06/07/2088,3,35.7,1.8,37.2,104.3,2088
28/07/2088,30/07/2088,3,33.7,0.7,34.4,103.1,2088
01/08/2088,04/08/2088,4,34.6,1.1,36.1,103.1,2088
19/08/2088,21/08/2088,3,37.5,2.2,38.8,115.0,2088
23/08/2088,28/08/2088,6,36.6,1.3,37.7,113.7,2088
03/09/2088,11/09/2088,9,35.2,0.7,36.2,108.0,2088
05/07/2089,09/07/2089,5,34.1,1.7,36.7,102.4,2089
03/08/2089,06/08/2089,4,39.8,3.6,43.5,126.3,2089
09/08/2089,17/08/2089,9,38.7,3.4,43.5,118.2,2089
05/09/2089,07/09/2089,3,35.3,2.8,38.4,107.7,2089
28/06/2090,03/07/2090,6,37.0,2.2,40.1,117.9,2090
14/07/2090,16/07/2090,3,37.3,1.4,38.9,106.1,2090
23/07/2090,26/07/2090,4,39.2,0.4,39.6,120.0,2090
04/08/2090,09/08/2090,6,38.7,1.1,40.2,120.2,2090
06/07/2091,08/07/2091,3,37.0,1.4,38.3,117.9,2091
10/07/2091,16/07/2091,7,38.9,1.5,40.8,125.3,2091
27/07/2091,04/08/2091,9,38.9,1.7,42.0,116.1,2091
09/08/2091,12/08/2091,4,39.3,3.2,43.7,118.7,2091
17/08/2091,19/08/2091,3,37.1,1.3,38.6,116.5,2091
25/08/2091,27/08/2091,3,39.1,1.5,40.8,119.1,2091
13/09/2091,15/09/2091,3,36.2,0.8,36.9,104.4,2091
06/06/2092,08/06/2092,3,36.1,0.9,36.8,106.4,2092
25/06/2092,27/06/2092,3,37.5,1.8,39.6,116.2,2092
29/06/2092,09/07/2092,11,39.1,2.9,43.0,121.6,2092
17/07/2092,19/07/2092,3,40.6,4.1,43.5,121.0,2092
28/07/2092,04/08/2092,8,40.0,3.3,43.5,117.7,2092
09/08/2092,13/08/2092,5,37.9,0.9,39.0,115.7,2092
17/08/2092,19/08/2092,3,38.8,2.0,40.7,120.0,2092
25/08/2092,27/08/2092,3,36.8,1.4,37.8,105.4,2092
03/06/2093,07/06/2093,5,36.0,2.4,39.8,110.4,2093
24/07/2093,29/07/2093,6,37.9,2.4,40.5,123.1,2093
03/08/2093,05/08/2093,3,34.9,1.5,36.4,104.7,2093
10/08/2093,20/08/2093,11,39.2,3.4,44.9,121.6,2093
23/08/2093,26/08/2093,4,40.2,3.4,43.1,118.2,2093
24/07/2094,26/07/2094,3,37.7,1.9,39.9,116.7,2094
29/07/2094,10/08/2094,13,39.7,2.6,43.2,124.6,2094
26/08/2094,29/08/2094,4,39.5,1.6,41.0,118.6,2094
01/09/2094,05/09/2094,5,37.2,1.5,39.1,113.8,2094
17/06/2095,20/06/2095,4,36.5,0.5,37.1,114.8,2095
11/07/2095,17/07/2095,7,39.6,2.3,42.5,119.1,2095
22/07/2095,30/07/2095,9,40.9,1.7,43.2,129.2,2095
04/08/2095,10/08/2095,7,40.5,3.0,43.9,125.1,2095
13/08/2095,15/08/2095,3,38.0,2.3,39.9,118.4,2095
18/08/2095,22/08/2095,5,38.7,2.8,42.2,117.7,2095
12/07/2096,14/07/2096,3,35.3,0.0,35.3,107.9,2096
20/07/2096,22/07/2096,3,38.3,3.6,42.5,114.6,2096
24/07/2096,26/07/2096,3,37.7,3.2,40.2,114.1,2096
28/07/2096,07/08/2096,11,37.1,2.3,41.1,113.4,2096
12/08/2096,15/08/2096,4,36.8,2.0,38.8,110.3,2096
26/08/2096,31/08/2096,6,36.7,3.1,41.7,111.3,2096
18/07/2097,21/07/2097,4,37.4,2.2,40.1,118.0,2097
26/07/2097,31/07/2097,6,39.8,2.7,43.6,124.1,2097
02/08/2097,05/08/2097,4,37.3,0.5,37.8,116.5,2097
14/08/2097,20/08/2097,7,39.3,3.7,46.3,121.5,2097
25/08/2097,28/08/2097,4,35.5,0.8,36.7,105.6,2097
25/06/2098,29/06/2098,5,42.3,5.7,48.5,142.1,2098
11/07/2098,13/07/2098,3,36.4,0.0,36.4,117.7,2098
23/07/2098,30/07/2098,8,38.5,2.5,42.3,117.1,2098
01/08/2098,05/08/2098,5,38.3,1.3,40.0,120.5,2098
09/08/2098,15/08/2098,7,40.0,3.0,44.0,126.2,2098
25/06/2099,27/06/2099,3,38.4,1.1,39.5,113.1,2099
19/07/2099,21/07/2099,3,36.8,1.2,38.1,115.6,2099
24/07/2099,01/08/2099,9,41.4,3.0,44.0,136.0,2099
06/08/2099,08/08/2099,3,40.7,2.2,42.3,124.0,2099
14/08/2099,19/08/2099,6,38.6,2.3,41.7,119.4,2099
